,Bank Balance,Annual Salary,Defaulted?,0,1
8171,11369.4,263349.48,0,1,0
8172,0.0,407011.08,0,0,1
8173,15754.92,185940.36,0,1,0
8174,15231.48,522974.4,0,0,1
8175,243.12,258363.96,0,1,0
8176,0.0,369822.12,0,0,1
8177,423.84,640887.24,0,0,1
8178,10767.72,377591.52,0,0,1
8179,12522.6,460723.32,0,0,1
8180,13983.84,401205.96,0,0,1
8181,15593.64,661985.64,0,0,1
8182,8109.36,261096.24,0,0,1
8183,14428.68,246607.68,0,1,0
8184,14281.92,368956.56,0,0,1
8185,6420.12,166912.68,0,1,0
8186,2330.28,517806.0,0,0,1
8187,5167.44,554191.92,0,0,1
8188,12575.16,717187.2,0,0,1
8189,2649.48,317439.48,0,0,1
8190,17927.64,289512.36,1,1,0
8191,10279.92,186277.2,0,1,0
8192,19626.0,127158.36,0,1,0
8193,7999.32,590580.24,0,0,1
8194,18754.08,591636.12,1,0,1
8195,3070.68,585998.76,0,0,1
8196,7228.32,645606.6,0,0,1
8197,19191.72,345905.64,0,0,1
8198,1811.4,443082.6,0,0,1
8199,16665.84,425529.6,0,0,1
8200,1055.4,575096.4,0,0,1
8201,23229.96,215637.6,0,1,0
8202,15471.84,92134.8,0,1,0
8203,10463.88,545963.4,0,0,1
8204,16004.4,532339.44,0,0,1
8205,2174.16,448561.68,0,0,1
8206,9494.16,578480.76,0,0,1
8207,830.16,294672.24,0,0,1
8208,11290.68,658069.44,0,0,1
8209,4154.64,214398.36,0,1,0
8210,2578.2,475550.4,0,0,1
8211,8121.96,203983.8,0,1,0
8212,7152.0,449005.68,0,0,1
8213,11992.68,284263.8,0,1,0
8214,17364.48,269203.68,0,0,1
8215,5569.2,537238.32,0,0,1
8216,10471.68,356990.04,0,0,1
8217,4580.4,300133.2,0,0,1
8218,10398.0,291152.28,0,1,0
8219,14920.08,283617.0,0,1,0
8220,14211.72,451200.96,0,0,1
8221,9088.92,303717.24,0,1,0
8222,11271.12,674709.84,0,0,1
8223,6729.24,737674.32,0,0,1
8224,11655.36,322239.6,0,0,1
8225,6224.16,361815.96,0,0,1
8226,10011.12,336274.08,0,0,1
8227,6547.08,233451.96,0,1,0
8228,12688.2,475813.44,0,0,1
8229,8646.24,242675.4,0,1,0
8230,15426.24,449311.68,0,0,1
8231,4876.08,361061.28,0,1,0
8232,12286.68,400712.52,0,0,1
8233,4274.88,255829.08,0,0,1
8234,7885.08,380695.56,0,0,1
8235,14022.6,309627.36,0,1,0
8236,4138.56,314727.96,0,0,1
8237,6424.08,291225.96,0,1,0
8238,14675.64,256480.2,0,1,0
8239,7963.2,257238.24,0,1,0
8240,7098.48,251537.64,0,1,0
8241,11300.64,280355.76,0,1,0
8242,5214.48,427440.84,0,0,1
8243,21650.28,277152.96,1,0,1
8244,0.0,410735.4,0,0,1
8245,0.0,340275.0,0,0,1
8246,7037.64,626446.32,0,0,1
8247,8489.28,508893.0,0,0,1
8248,17899.68,733157.88,0,0,1
8249,6674.16,259809.96,0,1,0
8250,8197.8,533274.36,0,0,1
8251,8053.56,142289.76,0,1,0
8252,12242.4,523113.96,0,0,1
8253,14196.84,158530.56,0,1,0
8254,13530.48,231875.64,0,1,0
8255,18551.76,392303.04,0,0,1
8256,13372.8,530346.48,0,0,1
8257,10122.0,503007.84,0,0,1
8258,12572.04,412958.4,0,0,1
8259,9726.48,207027.0,0,1,0
8260,6013.32,317108.4,0,1,0
8261,12379.68,257185.8,0,1,0
8262,4322.64,528986.28,0,0,1
8263,14817.96,481865.4,0,0,1
8264,26841.12,445366.56,1,0,1
8265,9010.08,384416.52,0,0,1
8266,2783.64,509591.52,0,0,1
8267,19398.0,501904.8,0,0,1
8268,11781.6,595739.04,0,0,1
8269,6456.24,327414.12,0,0,1
8270,1635.72,585595.8,0,0,1
8271,7379.28,370865.76,0,0,1
8272,9888.48,139910.28,0,1,0
8273,4716.72,529792.68,0,0,1
8274,9112.8,224318.28,0,1,0
8275,20925.6,210492.0,0,1,0
8276,7454.04,210044.28,0,1,0
8277,16326.6,656461.56,0,0,1
8278,3042.24,450074.52,0,0,1
8279,16707.96,584514.36,0,0,1
8280,18099.0,522300.6,0,0,1
8281,21886.44,233375.64,0,1,0
8282,0.0,473082.12,0,0,1
8283,8744.04,438686.76,0,0,1
8284,17654.4,677725.56,0,0,1
8285,11607.12,386419.56,0,0,1
8286,7688.52,465508.32,0,0,1
8287,6714.84,188644.56,0,1,0
8288,15097.32,240126.96,0,1,0
8289,13522.68,393246.96,0,0,1
8290,16095.12,555166.68,0,0,1
8291,9013.2,603481.68,0,0,1
8292,3911.16,687759.36,0,0,1
8293,10870.8,243422.76,0,1,0
8294,8395.2,588423.0,0,0,1
8295,11957.4,616725.48,0,0,1
8296,12410.04,285900.36,0,1,0
8297,17575.68,177162.72,0,1,0
8298,3368.64,484591.2,0,0,1
8299,8710.44,501512.04,0,0,1
8300,13951.08,185029.32,0,1,0
8301,2324.64,216030.6,0,1,0
8302,8918.16,603011.04,0,0,1
8303,16846.08,518700.48,0,0,1
8304,5521.68,632502.72,0,0,1
8305,14618.64,435481.92,0,0,1
8306,10847.88,620463.24,0,0,1
8307,17684.4,237114.0,0,1,0
8308,6306.24,609167.76,0,0,1
8309,22497.84,179493.84,1,1,0
8310,8407.44,504286.68,0,0,1
8311,13976.04,279565.92,0,1,0
8312,21645.24,278421.96,0,1,0
8313,5420.52,269797.2,0,1,0
8314,13223.76,434782.2,0,0,1
8315,16125.36,338376.12,0,1,0
8316,7277.28,466764.96,0,0,1
8317,0.0,544567.92,0,0,1
8318,0.0,251560.56,0,1,0
8319,13689.84,437940.72,0,0,1
8320,19171.8,510181.08,0,0,1
8321,6262.08,123796.08,0,1,0
8322,10050.24,158589.48,0,1,0
8323,4683.72,507867.0,0,0,1
8324,9677.76,265524.96,0,1,0
8325,10683.24,460513.08,0,0,1
8326,2848.56,256520.16,0,1,0
8327,9700.8,141648.36,0,1,0
8328,8332.68,553546.32,0,0,1
8329,5907.0,505718.4,0,0,1
8330,5527.2,155268.12,0,1,0
8331,10061.52,237670.56,0,1,0
8332,8110.08,458087.16,0,0,1
8333,7505.04,568874.88,0,0,1
8334,545.76,331188.84,0,0,1
8335,5697.24,369599.4,0,0,1
8336,12297.84,553363.8,0,0,1
8337,8353.32,483904.56,0,0,1
8338,11442.36,309847.08,0,1,0
8339,13726.32,608283.12,0,0,1
8340,8201.28,271145.4,0,1,0
8341,7735.2,363318.84,0,0,1
8342,24416.04,205607.64,1,1,0
8343,16145.88,146824.68,0,1,0
8344,15685.08,216990.6,0,1,0
8345,8466.0,630708.36,0,0,1
8346,0.0,572706.24,0,0,1
8347,6014.04,427977.72,0,0,1
8348,11898.24,369306.24,0,0,1
8349,11480.28,235134.6,0,1,0
8350,4243.8,368715.48,0,0,1
8351,10067.04,574373.04,0,0,1
8352,4243.8,246378.0,0,1,0
8353,9014.88,197700.36,0,1,0
8354,11893.92,513212.28,0,0,1
8355,13157.88,214275.24,0,1,0
8356,19869.36,307677.48,1,0,1
8357,0.0,426929.16,0,0,1
8358,5827.8,193199.04,0,1,0
8359,10205.64,412412.16,0,0,1
8360,0.0,212350.08,0,1,0
8361,9199.68,260625.72,0,1,0
8362,3710.16,374784.84,0,0,1
8363,2935.92,351301.44,0,0,1
8364,12158.64,235815.12,1,1,0
8365,4291.08,582780.24,0,0,1
8366,22898.88,211711.56,0,1,0
8367,17389.68,485945.64,0,0,1
8368,5573.04,458840.88,0,0,1
8369,17900.52,487649.4,0,0,1
8370,3082.68,468238.56,0,0,1
8371,0.0,420311.64,0,0,1
8372,0.0,286921.68,0,0,1
8373,9811.44,524469.84,0,0,1
8374,10659.72,274819.56,0,1,0
8375,14889.0,618135.6,0,0,1
8376,9943.68,131382.0,0,0,1
8377,11518.2,221781.0,0,1,0
8378,15377.4,586048.56,0,0,1
8379,18932.16,143417.76,0,1,0
8380,17329.32,257292.12,0,1,0
8381,7772.04,163420.2,0,1,0
8382,8641.92,523850.76,0,0,1
8383,769.8,575628.12,0,0,1
8384,6552.36,259383.24,0,1,0
8385,13225.56,168119.28,0,1,0
8386,15534.24,336012.6,0,0,1
8387,4095.84,405700.08,0,0,1
8388,4792.68,208185.36,0,0,1
8389,8524.68,377800.2,0,0,1
8390,17610.84,320373.48,0,0,1
8391,3393.96,160452.72,0,1,0
8392,6530.76,553794.12,0,0,1
8393,19030.32,512513.88,0,0,1
8394,0.0,345413.64,0,0,1
8395,12401.16,523137.12,0,0,1
8396,13572.6,466010.88,0,0,1
8397,6531.48,293729.64,0,0,1
8398,13400.64,404594.16,0,0,1
8399,25863.48,417447.0,1,0,1
8400,8784.72,473201.76,0,0,1
8401,7099.68,406227.72,0,0,1
8402,0.0,759015.72,0,0,1
8403,5446.2,334383.36,0,0,1
8404,2040.84,324066.96,0,0,1
8405,11000.76,446553.72,0,0,1
8406,7336.08,460671.36,0,0,1
8407,3103.56,399935.28,0,0,1
8408,4291.2,217692.0,0,1,0
8409,9758.04,591292.56,0,0,1
8410,20916.72,267697.56,1,0,1
8411,9621.6,554187.12,0,0,1
8412,8096.88,312725.88,0,0,1
8413,5165.88,479053.68,0,0,1
8414,16236.0,409068.36,0,0,1
8415,12490.56,233133.72,0,1,0
8416,15669.24,412945.44,0,0,1
8417,15537.12,452548.68,0,0,1
8418,6999.6,284332.44,0,1,0
8419,16911.6,258102.0,0,1,0
8420,10634.64,485842.32,0,0,1
8421,6187.44,475663.68,0,0,1
8422,22395.6,704530.68,0,0,1
8423,7892.52,494697.6,0,0,1
8424,3242.64,589536.48,0,0,1
8425,11440.68,248992.08,0,0,1
8426,7562.64,299030.16,0,0,1
8427,24295.92,115965.48,1,1,0
8428,5964.72,277429.68,0,1,0
8429,584.76,455494.8,0,0,1
8430,5280.24,592301.16,0,0,1
8431,14615.4,527952.12,0,0,1
8432,14447.76,258291.84,0,1,0
8433,17926.44,187519.92,0,1,0
8434,0.0,576307.44,0,0,1
8435,14459.4,566015.28,0,0,1
8436,11348.04,479138.88,0,0,1
8437,9691.2,203116.44,0,1,0
8438,6172.56,247587.24,0,0,1
8439,17920.32,618121.8,0,0,1
8440,8858.64,302213.64,0,0,1
8441,5422.92,267795.12,0,1,0
8442,11964.36,427096.68,0,0,1
8443,12984.84,367529.52,0,0,1
8444,12016.2,231779.04,0,1,0
8445,12703.56,592560.96,0,0,1
8446,2944.2,512436.24,0,0,1
8447,6952.56,387555.12,0,0,1
8448,14171.28,424225.8,0,0,1
8449,11628.96,542308.08,0,0,1
8450,0.0,534735.96,0,0,1
8451,8570.16,239950.32,0,1,0
8452,0.0,436554.24,0,0,1
8453,1210.2,207781.56,0,1,0
8454,22278.36,401985.96,0,0,1
8455,7445.52,492709.2,0,0,1
8456,21789.48,379590.96,1,0,1
8457,18097.8,373212.96,0,0,1
8458,14051.04,464549.04,0,0,1
8459,24762.84,448473.12,1,0,1
8460,3418.08,245734.08,0,1,0
8461,10541.4,354741.36,0,0,1
8462,20889.24,217934.88,1,1,0
8463,23932.8,537532.08,1,0,1
8464,15482.16,513767.76,0,0,1
8465,5296.08,671651.04,0,0,1
8466,21484.92,275441.16,0,1,0
8467,9855.0,824663.64,0,0,1
8468,4092.48,483065.64,0,0,1
8469,2603.52,380915.88,0,0,1
8470,578.88,450436.32,0,0,1
8471,6016.32,598767.6,0,0,1
8472,3209.04,289854.12,0,0,1
8473,7483.44,648098.4,0,0,1
8474,9032.88,464061.48,0,0,1
8475,0.0,463990.44,0,0,1
8476,4957.32,765522.72,0,0,1
8477,10745.28,313657.2,0,0,1
8478,1531.92,167306.88,0,1,0
8479,16340.88,603868.32,1,0,1
8480,7111.32,661498.32,0,0,1
8481,11374.2,264575.04,0,1,0
8482,9410.04,567872.28,0,0,1
8483,11427.72,263881.08,0,0,1
8484,5379.12,316210.44,0,0,1
8485,3793.44,447875.16,0,0,1
8486,14953.44,118160.4,0,1,0
8487,8168.52,507796.8,0,0,1
8488,14499.6,461532.6,0,0,1
8489,15509.16,611886.96,1,0,1
8490,7963.32,577074.24,0,0,1
8491,5227.08,465966.24,0,0,1
8492,6950.28,434181.72,0,0,1
8493,9828.36,265112.64,0,1,0
8494,7236.24,614757.48,0,0,1
8495,31851.84,263164.68,1,1,0
8496,0.0,279299.76,0,1,0
8497,17844.48,256948.2,0,1,0
8498,17601.24,562500.96,0,0,1
8499,14021.88,487386.84,0,0,1
8500,7107.6,236939.76,0,1,0
8501,15071.64,261092.16,0,1,0
8502,4677.48,644225.64,0,0,1
8503,7251.6,465102.6,0,0,1
8504,11284.68,406497.72,0,0,1
8505,3954.24,457807.56,0,0,1
8506,17580.36,223202.52,0,0,1
8507,21807.36,249017.16,0,1,0
8508,12660.72,194090.52,0,1,0
8509,6432.12,283049.88,0,1,0
8510,9809.64,503939.16,0,0,1
8511,14934.72,433893.84,0,0,1
8512,11797.56,239827.2,0,0,1
8513,7737.6,387579.72,0,0,1
8514,10763.76,429069.0,0,0,1
8515,6327.24,498887.76,0,0,1
8516,0.0,613470.24,0,0,1
8517,17135.28,151995.12,0,1,0
8518,15149.76,187635.12,0,1,0
8519,15399.36,556030.08,0,0,1
8520,5874.24,273008.28,0,0,1
8521,10646.4,499697.4,0,0,1
8522,3936.12,462004.8,0,0,1
8523,18257.88,216226.8,0,1,0
8524,3912.48,305976.12,0,0,1
8525,21803.64,358766.16,0,0,1
8526,18408.12,426795.24,0,0,1
8527,19885.32,130227.48,0,1,0
8528,15245.52,433111.08,0,0,1
8529,6726.12,303048.48,0,0,1
8530,0.0,341889.24,0,0,1
8531,8375.16,428479.92,0,0,1
8532,17046.12,449252.88,0,0,1
8533,8348.04,443731.68,0,0,1
8534,2553.84,294191.76,0,1,0
8535,11152.92,278841.0,0,1,0
8536,20113.32,303806.04,0,0,1
8537,6863.52,299184.12,0,0,1
8538,4260.24,435934.56,0,0,1
8539,15785.04,259805.04,0,1,0
8540,12083.88,214008.72,0,1,0
8541,3992.04,275263.08,0,0,1
8542,19470.0,470742.48,1,0,1
8543,0.0,316734.6,0,0,1
8544,13579.2,238725.24,0,0,1
8545,0.0,539773.8,0,0,1
8546,17924.88,392914.32,0,0,1
8547,569.04,354814.32,0,0,1
8548,1844.52,651978.36,0,0,1
8549,5508.0,253990.44,0,0,1
8550,15129.96,268467.48,0,1,0
8551,12965.76,224895.84,0,1,0
8552,21769.32,395734.92,0,0,1
8553,20878.08,259116.12,0,1,0
8554,0.0,605957.64,0,0,1
8555,11801.88,249942.36,0,0,1
8556,0.0,338113.44,0,0,1
8557,1666.92,156070.8,0,1,0
8558,10444.2,508765.2,0,0,1
8559,7013.88,168208.68,0,1,0
8560,18104.4,304059.12,0,1,0
8561,15389.64,303655.08,0,1,0
8562,6260.88,340818.0,0,0,1
8563,13808.16,460107.48,0,0,1
8564,12130.2,197145.0,0,1,0
8565,20955.6,294438.6,0,1,0
8566,16587.24,228288.0,0,0,1
8567,5997.84,376031.52,0,0,1
8568,4076.16,519707.64,0,0,1
8569,3043.56,602838.12,0,0,1
8570,8282.28,393134.76,0,0,1
8571,8916.6,402672.24,0,0,1
8572,8838.0,589432.2,0,0,1
8573,7014.24,235495.08,0,1,0
8574,15320.28,231389.28,1,1,0
8575,4798.56,567492.24,0,0,1
8576,2186.88,551255.76,0,0,1
8577,8924.04,450510.96,0,0,1
8578,8773.2,319864.92,0,0,1
8579,7388.76,464245.44,0,0,1
8580,5989.8,676123.32,0,0,1
8581,9420.36,547187.04,0,0,1
8582,11631.0,202368.48,0,1,0
8583,10097.88,520463.04,0,0,1
8584,2174.04,422110.8,0,0,1
8585,9739.2,459884.64,0,0,1
8586,19507.68,780320.88,0,0,1
8587,11546.64,527688.72,0,0,1
8588,7404.36,400429.08,0,0,1
8589,5747.04,236762.28,0,1,0
8590,12213.0,362734.32,0,0,1
8591,8502.0,421042.8,0,0,1
8592,5080.92,490132.08,0,0,1
8593,0.0,357301.92,0,0,1
8594,11228.28,304347.84,0,1,0
8595,0.0,620632.44,0,0,1
8596,21094.2,209118.24,0,1,0
8597,8802.6,367658.64,0,0,1
8598,12604.92,200952.72,0,1,0
8599,309.6,529100.28,0,0,1
8600,7752.96,440243.52,0,0,1
8601,8345.64,306538.68,0,0,1
8602,6438.24,343553.52,0,0,1
8603,6507.36,629366.64,0,0,1
8604,9741.24,552915.6,0,0,1
8605,10941.12,252990.6,0,1,0
8606,7455.6,605699.76,0,0,1
8607,6592.68,469577.88,0,0,1
8608,11151.6,510040.92,0,0,1
8609,1855.92,536572.44,0,0,1
8610,434.88,588911.76,0,0,1
8611,8623.2,469893.48,0,0,1
8612,4549.2,376211.16,0,0,1
8613,10852.08,370689.0,0,0,1
8614,12347.52,224416.92,0,0,1
8615,4121.88,815164.08,0,0,1
8616,4509.6,255570.96,0,0,1
8617,6027.12,162873.0,0,1,0
8618,14778.72,188732.04,0,1,0
8619,5482.44,658729.92,0,0,1
8620,13345.56,272513.16,0,1,0
8621,12764.52,437701.2,0,0,1
8622,10749.84,237907.56,0,1,0
8623,16885.08,524135.76,0,0,1
8624,5022.0,358277.64,0,0,1
8625,8218.92,177084.0,0,0,1
8626,7800.6,553655.16,0,0,1
8627,5945.04,320889.24,0,0,1
8628,8386.92,324018.6,0,0,1
8629,10173.24,506323.2,0,0,1
8630,14221.92,429520.2,0,0,1
8631,15787.32,657996.72,0,0,1
8632,0.0,393711.96,0,0,1
8633,7549.08,387563.16,0,0,1
8634,3920.04,606749.88,0,0,1
8635,0.0,429303.84,0,0,1
8636,11391.36,323528.88,0,0,1
8637,12932.76,604018.2,0,0,1
8638,15074.28,380474.16,0,0,1
8639,16280.76,451968.48,0,0,1
8640,6769.56,452349.36,0,0,1
8641,9527.64,503179.08,0,0,1
8642,4948.68,118705.56,0,1,0
8643,9728.04,239108.88,0,1,0
8644,15286.08,187123.68,0,1,0
8645,16640.04,675905.4,0,0,1
8646,6896.04,273772.2,0,1,0
8647,19369.68,136011.48,0,1,0
8648,0.0,547713.12,0,0,1
8649,11400.0,392114.76,0,0,1
8650,7425.12,219567.96,0,1,0
8651,16898.16,569953.92,0,0,1
8652,5591.04,493607.4,0,0,1
8653,11435.16,538733.28,0,0,1
8654,211.32,164877.0,0,1,0
8655,11878.56,280998.0,0,1,0
8656,21806.04,295212.48,0,1,0
8657,8962.08,495533.4,0,0,1
8658,6588.72,702472.92,0,0,1
8659,11916.6,246462.6,0,1,0
8660,17369.04,199901.04,0,1,0
8661,7178.64,237534.96,0,1,0
8662,959.88,172689.72,0,1,0
8663,7695.0,375678.36,0,0,1
8664,6754.08,300816.6,0,1,0
8665,5378.88,282490.68,0,1,0
8666,13616.4,240816.24,0,1,0
8667,19790.52,505784.88,0,0,1
8668,9812.16,268078.68,0,1,0
8669,11377.8,217288.32,0,1,0
8670,14160.24,238454.52,0,1,0
8671,9134.28,656181.96,0,0,1
8672,5046.0,699170.52,0,0,1
8673,22096.92,216008.4,0,1,0
8674,1232.64,164632.32,0,0,1
8675,3187.08,298000.08,0,0,1
8676,18706.32,543071.64,0,0,1
8677,2647.92,241782.96,0,1,0
8678,3910.44,420183.24,0,0,1
8679,15269.76,512055.84,0,0,1
8680,10874.76,560582.76,0,0,1
8681,12849.72,431753.64,0,0,1
8682,0.0,186864.24,0,1,0
8683,8665.56,272030.88,0,0,1
8684,17439.48,520449.12,0,0,1
8685,14487.48,404057.52,0,0,1
8686,13418.64,391594.92,0,0,1
8687,15383.04,681341.04,0,0,1
8688,10548.0,144658.32,0,1,0
8689,8821.2,616844.64,0,0,1
8690,10972.08,521522.04,0,0,1
8691,49.8,272666.64,0,0,1
8692,12763.08,456687.96,0,0,1
8693,3982.08,447176.28,0,0,1
8694,10062.96,522015.12,0,0,1
8695,5019.6,596040.24,0,0,1
8696,6467.28,279471.36,0,0,1
8697,25605.0,236106.12,0,1,0
8698,19815.84,408295.92,0,0,1
8699,13835.64,156432.84,0,1,0
8700,12783.12,199907.4,0,1,0
8701,5839.8,370063.56,0,0,1
8702,9249.96,226760.76,0,1,0
8703,14429.52,513823.68,0,0,1
8704,3885.6,414917.88,0,0,1
8705,24754.44,370070.16,1,0,1
8706,12699.36,471774.12,0,0,1
8707,9552.36,461326.8,0,0,1
8708,16557.24,186112.92,0,1,0
8709,14415.96,287633.4,0,0,1
8710,13369.44,484319.64,0,0,1
8711,9859.32,608270.28,0,0,1
8712,12959.64,518589.72,0,0,1
8713,7956.0,144100.08,0,1,0
8714,16124.4,326020.92,0,1,0
8715,6641.52,256301.04,0,1,0
8716,5675.4,765117.48,0,0,1
8717,21678.6,211778.4,0,1,0
8718,10262.76,184184.52,0,1,0
8719,9486.6,246825.96,0,1,0
8720,16561.68,577053.96,0,0,1
8721,18270.36,369186.72,0,0,1
8722,11608.2,176701.68,0,1,0
8723,10634.64,153552.72,0,1,0
8724,15883.56,225849.48,1,0,1
8725,16215.96,559960.68,0,0,1
8726,3528.24,709542.0,0,0,1
8727,21072.6,629971.08,0,0,1
8728,5274.0,561419.28,0,0,1
8729,8709.36,426043.68,0,0,1
8730,12599.4,518067.96,0,0,1
8731,13663.56,443741.52,0,0,1
8732,6818.64,478478.88,0,0,1
8733,0.0,517923.84,0,0,1
8734,6872.04,507423.48,0,0,1
8735,15244.68,516387.24,0,0,1
8736,17333.16,229840.08,0,0,1
8737,23119.2,710693.4,1,0,1
8738,1223.88,334915.56,0,0,1
8739,6566.04,443628.0,0,0,1
8740,10891.56,342925.2,0,0,1
8741,3394.68,505584.84,0,0,1
8742,9743.64,154238.16,0,1,0
8743,15661.2,246882.6,0,1,0
8744,6407.04,256688.28,0,1,0
8745,17047.2,242373.72,0,1,0
8746,1071.72,478985.4,0,0,1
8747,10068.48,439988.4,0,0,1
8748,6265.8,488605.92,0,0,1
8749,5864.64,558038.04,0,0,1
8750,11799.24,294651.24,0,1,0
8751,5312.04,527901.72,0,0,1
8752,11731.08,211652.76,0,1,0
8753,3807.24,213618.48,0,1,0
8754,12405.12,262046.88,0,0,1
8755,7551.84,625075.56,0,0,1
8756,15939.96,478531.32,0,0,1
8757,17836.56,229972.2,0,1,0
8758,9126.6,239494.08,0,0,1
8759,14450.88,231634.8,0,1,0
8760,16413.48,149391.36,0,1,0
8761,2715.6,411663.12,0,0,1
8762,10829.04,454867.56,0,0,1
8763,5544.0,397888.32,0,0,1
8764,12868.56,239502.48,0,0,1
8765,5088.6,300982.08,0,0,1
8766,10153.56,357745.08,0,0,1
8767,11419.08,145958.16,0,1,0
8768,12957.84,532688.64,0,0,1
8769,16748.04,256495.08,0,1,0
8770,9946.68,630730.92,0,0,1
8771,9958.56,488997.48,0,0,1
8772,19514.04,393932.4,0,0,1
8773,12691.56,446757.72,0,0,1
8774,8750.76,427602.0,0,0,1
8775,1858.56,248225.52,0,1,0
8776,18997.2,184205.52,0,0,1
8777,0.0,489200.4,0,0,1
8778,6342.84,506992.32,0,0,1
8779,9709.2,297846.36,0,0,1
8780,1585.2,240788.64,0,1,0
8781,25792.08,181125.96,0,1,0
8782,5972.76,319093.32,0,0,1
8783,5870.04,322508.64,0,0,1
8784,7158.48,114225.96,0,1,0
8785,22596.84,287878.68,0,1,0
8786,8976.72,208353.72,0,1,0
8787,12563.04,508518.0,0,0,1
8788,3721.56,452366.64,0,0,1
8789,12786.24,253550.76,0,1,0
8790,13164.84,246769.56,0,1,0
8791,13858.32,691691.04,0,0,1
8792,24588.36,630826.92,1,0,1
8793,16783.8,410328.96,0,0,1
8794,1564.2,646233.12,0,0,1
8795,16801.92,628121.76,0,0,1
8796,0.0,620885.04,0,0,1
8797,6627.96,255150.84,0,1,0
8798,0.0,698796.24,0,0,1
8799,2959.68,227444.04,0,0,1
8800,0.0,458999.76,0,0,1
8801,7866.12,189257.88,0,1,0
8802,1204.32,167287.2,0,1,0
8803,13236.0,304627.2,0,1,0
8804,11138.76,251192.28,0,1,0
8805,6111.84,218653.8,0,0,1
8806,5043.12,296448.0,0,1,0
8807,3692.76,577482.6,0,0,1
8808,8796.96,480673.2,0,0,1
8809,10218.72,398534.16,0,0,1
8810,15604.08,570966.48,0,0,1
8811,2447.64,197204.04,0,1,0
8812,18690.36,205587.72,0,1,0
8813,0.0,496318.68,0,0,1
8814,13637.52,572655.24,0,0,1
8815,11834.16,417371.4,0,0,1
8816,5433.96,754949.28,0,0,1
8817,9305.88,552310.44,0,0,1
8818,11112.96,211929.72,0,1,0
8819,12899.88,334017.48,0,0,1
8820,10133.64,534220.8,0,0,1
8821,4698.72,549870.24,0,0,1
8822,15396.36,187656.12,0,1,0
8823,16118.88,84384.72,0,1,0
8824,12593.04,189784.08,0,1,0
8825,8747.88,208326.24,0,1,0
8826,14437.2,239614.32,0,1,0
8827,2655.96,381170.4,0,0,1
8828,1790.64,438603.96,0,0,1
8829,5695.56,338195.76,0,0,1
8830,11549.64,175273.08,0,1,0
8831,13994.52,435896.16,0,0,1
8832,26491.2,237369.12,1,1,0
8833,14939.04,291496.92,0,1,0
8834,10961.4,633518.16,0,0,1
8835,15786.72,425480.4,1,0,1
8836,968.52,451818.84,0,0,1
8837,8942.64,296274.24,0,1,0
8838,18061.08,516433.44,0,0,1
8839,10841.28,156337.8,0,1,0
8840,3011.88,402822.36,0,0,1
8841,10285.8,416295.84,0,0,1
8842,1115.76,595303.08,0,0,1
8843,16359.72,424652.4,0,0,1
8844,1762.8,502466.04,0,0,1
8845,24174.0,188747.28,0,1,0
8846,13349.64,518418.24,0,0,1
8847,2845.92,302639.76,0,1,0
8848,12220.44,572679.96,0,0,1
8849,1803.6,476762.04,0,0,1
8850,12889.44,570214.44,0,0,1
8851,0.0,361181.04,0,0,1
8852,14471.4,155409.84,0,1,0
8853,8559.0,246598.2,0,1,0
8854,16222.2,482135.52,0,0,1
8855,3056.76,644361.96,0,0,1
8856,10107.12,279722.76,0,1,0
8857,4691.76,565001.16,0,0,1
8858,7673.64,147880.2,0,1,0
8859,6171.96,329327.76,0,1,0
8860,9499.92,577531.56,0,0,1
8861,14459.04,136069.92,0,1,0
8862,12006.36,644171.76,0,0,1
8863,9723.72,194981.52,0,1,0
8864,9574.44,524604.84,0,0,1
8865,0.0,557535.84,0,0,1
8866,11881.68,576487.2,0,0,1
8867,3408.6,184228.32,0,1,0
8868,12963.84,578720.76,0,0,1
8869,17207.88,238379.76,0,0,1
8870,9515.64,344096.04,0,0,1
8871,16223.52,289632.84,0,0,1
8872,6344.16,479102.16,0,0,1
8873,8304.6,475042.2,0,0,1
8874,13026.24,440955.84,0,0,1
8875,6812.4,607719.84,0,0,1
8876,14280.72,503590.56,0,0,1
8877,3472.32,188586.0,0,1,0
8878,17281.56,340441.2,0,0,1
8879,4478.16,369912.96,0,0,1
8880,8798.4,463104.48,0,0,1
8881,13147.32,125408.88,0,1,0
8882,13411.56,743280.24,0,0,1
8883,6060.24,523905.72,0,0,1
8884,2761.92,297320.28,0,1,0
8885,7041.36,391468.56,0,0,1
8886,6165.6,186485.4,0,1,0
8887,14553.12,164674.8,0,1,0
8888,6941.76,540794.52,0,0,1
8889,14754.24,717060.36,0,0,1
8890,21958.92,252227.52,0,1,0
8891,11679.12,203815.32,0,1,0
8892,8287.68,323872.68,0,0,1
8893,9380.04,593130.24,0,0,1
8894,7826.4,436179.6,0,0,1
8895,9155.04,603526.44,0,0,1
8896,10123.68,215907.84,0,1,0
8897,15794.52,195931.56,0,1,0
8898,6718.8,112293.12,0,1,0
8899,4260.36,635121.36,0,0,1
8900,19622.4,378493.08,0,0,1
8901,8362.8,767427.72,0,0,1
8902,5328.48,574292.52,0,0,1
8903,19026.36,588137.04,0,0,1
8904,15864.96,586878.24,0,0,1
8905,11300.88,414715.8,0,0,1
8906,17112.12,249356.16,0,1,0
8907,16310.52,306581.88,1,1,0
8908,18054.84,440368.8,0,0,1
